Card Id,Passenger Id,Card Number,Issue Date,Balance,Status
2822,5429,SC00002822,2025-09-08,1187.47,Blocked
2823,5649,SC00002823,2023-08-01,2314.91,Expired
2824,1131,SC00002824,2023-06-26,2897.23,Blocked
2825,5412,SC00002825,2025-05-24,2694.23,Active
2826,7783,SC00002826,2024-09-25,1771.21,Blocked
2827,9013,SC00002827,2025-01-14,147.77,Blocked
2828,9080,SC00002828,2024-12-27,400.55,Expired
2829,2353,SC00002829,2026-01-07,1447.63,Blocked
2830,9716,SC00002830,2022-09-19,1669.35,Active
2831,4257,SC00002831,2022-08-14,1684.68,Blocked
2832,5843,SC00002832,2024-04-17,1309.31,Blocked
2833,9836,SC00002833,2023-12-15,1204.39,Active
2834,9827,SC00002834,2023-11-12,2744.32,Expired
2835,4106,SC00002835,2024-04-10,1380.81,Blocked
2836,647,SC00002836,2025-09-27,1809.61,Expired
2837,5828,SC00002837,2023-11-19,1721.26,Active
2838,3755,SC00002838,2022-02-09,207.78,Blocked
2839,6167,SC00002839,2023-03-23,273.55,Expired
2840,487,SC00002840,2024-06-29,2935.86,Blocked
2841,7929,SC00002841,2023-09-04,232.82,Expired
2842,4393,SC00002842,2023-09-10,837.47,Expired
2843,7181,SC00002843,2022-12-25,2106.89,Expired
2844,4543,SC00002844,2025-10-17,1418.18,Expired
2845,8814,SC00002845,2023-02-14,2098.88,Expired
2846,4848,SC00002846,2024-10-24,2322.59,Expired
2847,6487,SC00002847,2024-03-30,1882.16,Active
2848,9801,SC00002848,2022-08-18,1635.36,Expired
2849,3583,SC00002849,2025-03-03,1672.03,Blocked
2850,3586,SC00002850,2023-05-29,1965.65,Expired
2851,5086,SC00002851,2023-02-12,154.1,Blocked
2852,5912,SC00002852,2023-11-29,630.06,Blocked
2853,4700,SC00002853,2023-04-20,2235.16,Expired
2854,4452,SC00002854,2023-01-09,2122.73,Active
2855,8672,SC00002855,2023-03-25,2979.81,Active
2856,4181,SC00002856,2025-02-09,1296.06,Active
2857,6328,SC00002857,2024-04-29,2720.28,Blocked
2858,343,SC00002858,2022-10-20,495.17,Blocked
2859,8178,SC00002859,2023-02-20,2506.69,Expired
2860,621,SC00002860,2023-09-09,479.7,Expired
2861,4892,SC00002861,2024-11-21,1139.87,Expired
2862,9979,SC00002862,2025-09-20,1415.09,Blocked
2863,4860,SC00002863,2024-10-14,1301.09,Blocked
2864,688,SC00002864,2024-07-07,878.4,Active
2865,8790,SC00002865,2022-07-05,2957.05,Active
2866,448,SC00002866,2023-07-28,1713.95,Active
2867,5428,SC00002867,2024-05-22,337.57,Expired
2868,3976,SC00002868,2024-02-14,2286.23,Blocked
2869,490,SC00002869,2023-03-12,520.46,Active
2870,6695,SC00002870,2025-03-15,2757.72,Expired
2871,482,SC00002871,2024-03-31,2088.63,Blocked
2872,3089,SC00002872,2023-12-06,1557.37,Blocked
2873,840,SC00002873,2022-11-14,2744.77,Expired
2874,51,SC00002874,2025-06-14,2623.34,Active
2875,9002,SC00002875,2024-10-23,2517.82,Active
2876,7148,SC00002876,2023-06-07,922.76,Expired
2877,4955,SC00002877,2022-09-30,1098.66,Expired
2878,7930,SC00002878,2023-01-23,2416.16,Expired
2879,1678,SC00002879,2025-09-24,589.92,Expired
2880,9618,SC00002880,2025-06-19,2567.5,Expired
2881,8585,SC00002881,2023-01-24,1961.19,Expired
2882,1214,SC00002882,2024-12-15,1733.94,Blocked
2883,4952,SC00002883,2022-09-03,2388.23,Expired
2884,2556,SC00002884,2022-07-09,1990.27,Expired
2885,7453,SC00002885,2024-06-26,1790.16,Expired
2886,4998,SC00002886,2022-03-13,1552.85,Expired
2887,6815,SC00002887,2024-10-17,309.31,Active
2888,9361,SC00002888,2024-10-28,238.8,Blocked
2889,8848,SC00002889,2023-09-10,227.92,Blocked
2890,4450,SC00002890,2025-05-11,2467.11,Blocked
2891,7925,SC00002891,2025-11-15,883.26,Blocked
2892,7223,SC00002892,2025-06-25,1316.93,Blocked
2893,9800,SC00002893,2024-03-04,1807.08,Active
2894,9069,SC00002894,2025-06-01,2703.13,Active
2895,4512,SC00002895,2025-04-14,2071.77,Active
2896,2637,SC00002896,2023-09-26,1782.05,Expired
2897,5091,SC00002897,2025-12-15,1507.52,Blocked
2898,1451,SC00002898,2022-05-17,1372.08,Expired
2899,5038,SC00002899,2025-11-11,2452.72,Active
2900,118,SC00002900,2024-12-03,2604.48,Active
2901,1760,SC00002901,2025-04-01,679.09,Active
2902,7614,SC00002902,2023-05-06,2867.52,Blocked
2903,3259,SC00002903,2024-08-14,88.97,Blocked
2904,3890,SC00002904,2023-08-13,1141.74,Expired
2905,9683,SC00002905,2022-05-26,1375.09,Blocked
2906,4195,SC00002906,2025-06-29,1873.11,Active
2907,5669,SC00002907,2022-08-14,104.34,Blocked
2908,6311,SC00002908,2024-02-17,2483.32,Active
2909,9231,SC00002909,2022-10-24,1753.74,Blocked
2910,5357,SC00002910,2024-03-18,1448.79,Blocked
2911,3424,SC00002911,2022-05-19,2519.87,Expired
2912,6501,SC00002912,2023-09-18,2738.55,Expired
2913,7849,SC00002913,2022-03-06,984.23,Active
2914,1055,SC00002914,2024-10-29,2743.94,Active
2915,3799,SC00002915,2024-09-07,109.28,Active
2916,7527,SC00002916,2022-06-16,1849.9,Expired
2917,5419,SC00002917,2025-07-31,484.89,Blocked
2918,4287,SC00002918,2023-06-29,2755.49,Blocked
2919,4812,SC00002919,2023-07-27,2598.25,Active
2920,579,SC00002920,2023-08-09,1472.5,Blocked
2921,4205,SC00002921,2024-06-25,1832.04,Active
2922,3355,SC00002922,2023-05-11,1857.61,Expired
2923,5206,SC00002923,2023-04-21,388.96,Active
2924,4395,SC00002924,2024-09-24,1078.07,Blocked
2925,3630,SC00002925,2025-01-28,1053.63,Blocked
2926,7775,SC00002926,2023-03-29,186.77,Blocked
2927,6098,SC00002927,2024-01-29,1103.82,Blocked
2928,1214,SC00002928,2024-01-25,651.41,Expired
2929,8841,SC00002929,2023-04-28,589.08,Active
2930,9220,SC00002930,2026-01-09,1868.48,Blocked
2931,7416,SC00002931,2022-10-28,1456.62,Active
2932,1815,SC00002932,2025-04-22,2815.48,Active
2933,7408,SC00002933,2026-01-25,2915.29,Expired
2934,9281,SC00002934,2025-03-19,2086.24,Blocked
2935,2879,SC00002935,2023-05-22,315.59,Active
2936,4319,SC00002936,2025-09-28,1487.75,Expired
2937,3358,SC00002937,2024-03-19,938.12,Expired
2938,9364,SC00002938,2024-04-02,1225.81,Expired
2939,8838,SC00002939,2024-05-22,2429.73,Active
2940,5785,SC00002940,2024-06-22,1530.22,Expired
2941,8418,SC00002941,2024-08-03,2469.71,Active
2942,8450,SC00002942,2022-03-24,1066.45,Active
2943,2013,SC00002943,2024-03-05,1093.04,Blocked
2944,3725,SC00002944,2022-07-05,2226.11,Blocked
2945,1942,SC00002945,2024-02-07,2046.79,Expired
2946,2692,SC00002946,2026-01-14,440.29,Active
2947,2809,SC00002947,2025-06-03,2143.67,Blocked
2948,258,SC00002948,2024-10-11,99.6,Expired
2949,9958,SC00002949,2022-06-13,2223.53,Expired
2950,2163,SC00002950,2025-08-11,2839.88,Expired
2951,7794,SC00002951,2025-11-29,430.69,Expired
2952,5210,SC00002952,2023-01-03,2764.15,Expired
2953,961,SC00002953,2024-12-24,2387.67,Blocked
2954,4305,SC00002954,2024-10-28,407.84,Active
2955,3704,SC00002955,2025-05-10,2358.91,Blocked
2956,6560,SC00002956,2023-02-22,1959.76,Active
2957,1835,SC00002957,2023-10-11,2542.93,Active
2958,8631,SC00002958,2022-01-09,989.02,Active
2959,7305,SC00002959,2023-08-08,2038.97,Expired
2960,3154,SC00002960,2024-03-21,1571.73,Blocked
2961,9675,SC00002961,2025-12-03,2687.95,Active
2962,8717,SC00002962,2022-10-16,2621,Blocked
2963,5458,SC00002963,2025-11-29,1170.83,Blocked
2964,3772,SC00002964,2022-07-28,128.56,Blocked
2965,6157,SC00002965,2024-07-07,1592.51,Active
2966,3670,SC00002966,2022-05-28,982.45,Expired
2967,7164,SC00002967,2024-08-23,107.37,Active
2968,5749,SC00002968,2023-10-16,1722.94,Blocked
2969,7149,SC00002969,2022-10-02,721.44,Expired
2970,7507,SC00002970,2024-09-09,1225.49,Expired
2971,9076,SC00002971,2022-08-09,92.77,Active
2972,9796,SC00002972,2023-12-31,1345.56,Blocked
2973,6602,SC00002973,2025-08-06,53.32,Active
2974,935,SC00002974,2023-02-18,1340.84,Expired
2975,2172,SC00002975,2024-11-24,2112.37,Blocked
2976,6720,SC00002976,2023-11-18,1011.9,Expired
2977,1096,SC00002977,2026-01-15,1214.04,Active
2978,3963,SC00002978,2022-08-21,1844.39,Expired
2979,7462,SC00002979,2022-08-10,2518.8,Expired
2980,7033,SC00002980,2022-10-18,880.97,Active
2981,2779,SC00002981,2024-01-23,1608.89,Expired
2982,5022,SC00002982,2025-05-28,2744.52,Active
2983,2343,SC00002983,2024-10-10,1557.84,Blocked
2984,3193,SC00002984,2023-11-07,2251.01,Active
2985,7671,SC00002985,2023-09-16,245.33,Expired
2986,4960,SC00002986,2024-06-07,1825.74,Expired
2987,492,SC00002987,2025-06-02,944.23,Blocked
2988,5417,SC00002988,2025-12-03,1969.79,Blocked
2989,3353,SC00002989,2023-10-07,2245.46,Active
2990,1449,SC00002990,2023-01-06,1871.16,Active
2991,2799,SC00002991,2024-03-13,156.56,Blocked
2992,7482,SC00002992,2023-04-13,1079.46,Blocked
2993,4954,SC00002993,2025-03-29,475.06,Expired
2994,1240,SC00002994,2022-01-08,1507.23,Blocked
2995,7575,SC00002995,2025-05-21,633.78,Expired
2996,7044,SC00002996,2025-12-26,785.99,Blocked
2997,2808,SC00002997,2022-03-16,317.06,Active
2998,8084,SC00002998,2025-08-19,911.59,Expired
2999,629,SC00002999,2023-01-12,2705.57,Active
3000,7099,SC00003000,2025-10-23,2315.91,Expired
3001,1629,SC00003001,2022-03-05,244.95,Expired
3002,2021,SC00003002,2023-07-27,2270.89,Expired
3003,5088,SC00003003,2025-11-22,2984.47,Expired
3004,4833,SC00003004,2022-04-24,2035.27,Blocked
3005,8607,SC00003005,2024-01-06,737.17,Blocked
3006,1067,SC00003006,2025-12-13,2486.41,Expired
3007,1505,SC00003007,2023-01-21,711.38,Expired
3008,9505,SC00003008,2025-11-26,1853.65,Expired
3009,7969,SC00003009,2022-02-20,2323.55,Active
3010,4908,SC00003010,2022-09-17,583.82,Expired
3011,3672,SC00003011,2024-09-18,2593.29,Active
3012,8166,SC00003012,2023-10-22,2220.4,Active
3013,390,SC00003013,2022-05-23,2313.47,Expired
3014,6615,SC00003014,2024-03-24,2077.72,Blocked
3015,9587,SC00003015,2024-05-06,1994.8,Active
3016,2503,SC00003016,2024-08-12,970.36,Active
3017,6934,SC00003017,2024-10-23,1852.38,Blocked
3018,14,SC00003018,2022-03-07,1643.08,Active
3019,9899,SC00003019,2022-03-29,451.92,Blocked
3020,3669,SC00003020,2025-06-19,1115.25,Expired
3021,6939,SC00003021,2025-03-09,665.92,Blocked
3022,9193,SC00003022,2023-08-08,683.42,Blocked
3023,1210,SC00003023,2023-02-09,440.46,Expired
3024,3137,SC00003024,2023-04-30,1698.59,Blocked
3025,40,SC00003025,2024-03-07,1943.12,Blocked
3026,2454,SC00003026,2025-11-17,592.55,Expired
3027,5882,SC00003027,2025-02-14,539.96,Blocked
3028,8994,SC00003028,2022-09-26,922.98,Blocked
3029,2586,SC00003029,2023-10-02,100.15,Active
3030,1131,SC00003030,2026-01-27,1101.7,Active
3031,9589,SC00003031,2022-12-05,457.56,Blocked
3032,2924,SC00003032,2022-10-21,2332.42,Blocked
3033,3818,SC00003033,2023-04-04,2955.21,Active
3034,8499,SC00003034,2025-04-20,1830.62,Expired
3035,9077,SC00003035,2024-03-08,1527.04,Expired
3036,2887,SC00003036,2024-12-02,1745.86,Active
3037,5819,SC00003037,2023-02-14,884.93,Active
3038,929,SC00003038,2023-01-07,1701.21,Active
3039,7477,SC00003039,2023-07-24,2972.9,Active
3040,7941,SC00003040,2024-11-17,2549.9,Active
3041,8239,SC00003041,2024-07-08,446,Active
3042,602,SC00003042,2025-10-16,1613.06,Blocked
3043,9840,SC00003043,2026-01-29,180.56,Expired
3044,9446,SC00003044,2023-08-30,592.23,Blocked
3045,2906,SC00003045,2022-03-11,710.87,Expired
3046,6645,SC00003046,2024-02-01,372.55,Blocked
3047,178,SC00003047,2024-02-13,1510.48,Expired
3048,9764,SC00003048,2022-07-08,672.86,Expired
3049,5405,SC00003049,2024-03-12,2287.55,Expired
3050,1333,SC00003050,2025-06-04,166.33,Expired
3051,2261,SC00003051,2023-04-11,809.65,Active
3052,941,SC00003052,2023-11-05,1878.27,Expired
3053,9186,SC00003053,2022-05-15,2899.85,Blocked
3054,3405,SC00003054,2024-09-26,2257.62,Expired
3055,859,SC00003055,2023-01-28,2496.43,Expired
3056,5027,SC00003056,2024-01-04,2568,Blocked
3057,2005,SC00003057,2023-08-18,1181.16,Expired
3058,89,SC00003058,2023-04-18,2394.57,Blocked
3059,412,SC00003059,2023-08-23,358.32,Blocked
3060,7850,SC00003060,2023-01-29,1922.14,Expired
3061,5227,SC00003061,2024-06-30,573.41,Blocked
3062,4341,SC00003062,2024-06-06,2940.57,Active
3063,3876,SC00003063,2024-09-20,666.48,Active
3064,5447,SC00003064,2025-01-07,2221.48,Expired
3065,6870,SC00003065,2025-07-28,1710.48,Blocked
3066,8030,SC00003066,2024-09-15,1378.61,Expired
3067,8785,SC00003067,2022-11-20,2697.28,Expired
3068,3703,SC00003068,2024-11-19,2732.68,Blocked
3069,7851,SC00003069,2022-05-09,2810.06,Blocked
3070,8081,SC00003070,2024-10-03,630.17,Active
3071,8757,SC00003071,2024-08-20,2844.31,Expired
3072,9439,SC00003072,2023-10-29,1638.28,Expired
3073,3479,SC00003073,2025-04-04,2292.06,Blocked
3074,1482,SC00003074,2025-12-25,1059.13,Active
3075,5478,SC00003075,2023-03-07,451.03,Expired
3076,7338,SC00003076,2022-10-24,674.65,Expired
3077,8967,SC00003077,2024-05-29,253.62,Blocked
3078,4467,SC00003078,2025-05-27,100.16,Active
3079,8179,SC00003079,2022-05-19,168.33,Active
3080,3197,SC00003080,2025-03-28,72.19,Blocked
3081,7371,SC00003081,2022-11-21,340.3,Blocked
3082,9474,SC00003082,2023-10-20,2291.31,Expired
3083,4393,SC00003083,2024-05-24,325,Active
3084,7091,SC00003084,2022-03-18,2453.45,Active
3085,6465,SC00003085,2025-06-06,2021.39,Blocked
3086,853,SC00003086,2024-12-04,2126.06,Active
3087,819,SC00003087,2025-03-29,2228.13,Blocked
3088,967,SC00003088,2022-05-11,1806.48,Active
3089,1587,SC00003089,2024-06-27,1442.22,Blocked
3090,2361,SC00003090,2024-03-13,1909.63,Expired
3091,6651,SC00003091,2026-02-03,2364.47,Expired
3092,3516,SC00003092,2024-06-14,731.79,Expired
3093,2977,SC00003093,2025-12-25,241.96,Blocked
3094,7906,SC00003094,2022-06-12,2210.12,Expired
3095,4686,SC00003095,2025-07-10,2034.02,Blocked
3096,2941,SC00003096,2022-07-28,1619.73,Blocked
3097,8133,SC00003097,2024-05-25,2980.86,Expired
3098,8293,SC00003098,2022-01-31,1087.75,Active
3099,2990,SC00003099,2023-02-15,782.3,Active
3100,2301,SC00003100,2025-07-27,1345.63,Blocked
3101,8903,SC00003101,2025-04-15,698.07,Blocked
3102,2416,SC00003102,2025-06-13,2919.3,Active
3103,7885,SC00003103,2024-05-11,1267.33,Expired
3104,7537,SC00003104,2022-03-09,1975.97,Blocked
3105,952,SC00003105,2022-04-08,619.54,Active
3106,8079,SC00003106,2024-01-04,1731.67,Expired
3107,6748,SC00003107,2023-07-27,771.32,Expired
3108,8673,SC00003108,2025-07-09,2736.99,Active
3109,8558,SC00003109,2024-03-08,68.54,Blocked
3110,2885,SC00003110,2025-07-02,149.55,Blocked
3111,4491,SC00003111,2025-05-12,1376.9,Expired
3112,71,SC00003112,2024-12-29,1287.74,Active
3113,7902,SC00003113,2022-09-05,1129.87,Blocked
3114,1285,SC00003114,2023-07-11,86.96,Active
3115,9494,SC00003115,2024-05-27,1110.7,Expired
3116,1757,SC00003116,2023-12-06,548.87,Expired
3117,1846,SC00003117,2024-01-31,2676.77,Blocked
3118,8072,SC00003118,2023-03-20,2445.96,Active
3119,9623,SC00003119,2024-05-20,1387.36,Blocked
3120,8059,SC00003120,2025-01-23,2285.65,Blocked
3121,1784,SC00003121,2023-01-11,2305.24,Blocked
3122,7388,SC00003122,2024-11-28,1809.13,Blocked
3123,7157,SC00003123,2024-06-20,2866.87,Blocked
3124,918,SC00003124,2025-03-16,2813.02,Expired
3125,2485,SC00003125,2023-11-24,1831.11,Blocked
3126,1766,SC00003126,2022-09-11,1975.24,Active
3127,828,SC00003127,2025-05-13,145.52,Blocked
3128,1521,SC00003128,2023-06-13,2561.06,Blocked
3129,5956,SC00003129,2025-05-29,1543.07,Blocked
3130,3,SC00003130,2024-01-26,2706.44,Expired
3131,9624,SC00003131,2022-03-17,2537.56,Expired
3132,7195,SC00003132,2024-11-13,2352.43,Expired
3133,1793,SC00003133,2022-09-25,1381.23,Blocked
3134,7463,SC00003134,2023-09-09,575.07,Blocked
3135,5101,SC00003135,2023-05-30,1054.69,Expired
3136,2051,SC00003136,2022-01-18,914.94,Blocked
3137,9144,SC00003137,2022-08-22,316.81,Blocked
3138,8061,SC00003138,2025-07-14,1683.13,Active
3139,4403,SC00003139,2025-07-23,2364.65,Active
3140,583,SC00003140,2024-05-03,1441.96,Blocked
3141,5412,SC00003141,2023-02-07,1185.96,Active
3142,460,SC00003142,2022-05-07,1778.83,Expired
3143,8915,SC00003143,2024-09-29,2932.55,Active
3144,5133,SC00003144,2022-06-26,1797.14,Expired
3145,4569,SC00003145,2022-08-12,2716.78,Expired
3146,4826,SC00003146,2025-05-28,1126.57,Active
3147,2106,SC00003147,2024-10-28,257.49,Active
3148,4431,SC00003148,2023-01-10,867.63,Active
3149,3278,SC00003149,2025-12-23,1152.48,Active
3150,7166,SC00003150,2024-02-08,2142.17,Active
3151,8921,SC00003151,2025-03-24,336.52,Active
3152,9341,SC00003152,2022-05-23,1900.3,Active
3153,7517,SC00003153,2025-05-06,104.76,Expired
3154,9794,SC00003154,2023-08-03,2807.89,Expired
3155,5298,SC00003155,2024-11-02,458.52,Active
3156,2805,SC00003156,2025-10-22,2507.23,Expired
3157,2274,SC00003157,2024-08-23,1511.42,Expired
3158,7427,SC00003158,2023-04-15,806.18,Active
3159,3255,SC00003159,2025-10-20,1970.24,Expired
3160,2974,SC00003160,2023-07-01,267.17,Active
3161,8887,SC00003161,2023-02-16,402.46,Blocked
3162,3249,SC00003162,2022-05-28,125.69,Blocked
3163,3625,SC00003163,2025-06-21,661.17,Expired
3164,9684,SC00003164,2025-07-08,2099.03,Blocked
3165,7001,SC00003165,2023-10-16,2770.73,Blocked
3166,1134,SC00003166,2023-10-05,2324.5,Blocked
3167,5181,SC00003167,2023-07-26,1035.34,Blocked
3168,1338,SC00003168,2023-12-16,1321,Active
3169,364,SC00003169,2024-04-27,1765.2,Blocked
3170,2820,SC00003170,2025-06-22,1231.73,Active
3171,3946,SC00003171,2024-09-01,1577.18,Active
3172,563,SC00003172,2022-08-02,1202.28,Expired
3173,1663,SC00003173,2022-08-02,1545.22,Active
3174,8789,SC00003174,2023-10-12,845.35,Blocked
3175,8714,SC00003175,2023-08-23,1748.54,Active
3176,9043,SC00003176,2023-05-22,809.19,Blocked
3177,9718,SC00003177,2022-07-26,2647.13,Expired
3178,5750,SC00003178,2024-11-24,1139.97,Expired
3179,6074,SC00003179,2023-10-07,1805.54,Active
3180,7928,SC00003180,2024-12-28,975.89,Active
3181,7306,SC00003181,2022-03-14,1082.07,Blocked
3182,1747,SC00003182,2026-01-05,1866.12,Active
3183,7192,SC00003183,2023-04-21,1829.33,Active
3184,6204,SC00003184,2024-03-18,2978.65,Active
3185,7347,SC00003185,2022-11-27,133.6,Blocked
3186,7361,SC00003186,2022-08-07,2599.27,Blocked
3187,4845,SC00003187,2022-07-22,1922.26,Expired
3188,8383,SC00003188,2022-06-28,262.86,Expired
3189,3499,SC00003189,2022-05-01,229.77,Active
3190,5168,SC00003190,2023-07-02,481.99,Expired
3191,1863,SC00003191,2023-03-13,1214.03,Expired
3192,3459,SC00003192,2022-08-09,2077.1,Active
3193,5596,SC00003193,2023-05-14,373.84,Active
3194,2537,SC00003194,2023-11-03,545.1,Active
3195,9644,SC00003195,2024-05-28,2200.28,Expired
3196,1235,SC00003196,2025-01-22,2160.33,Active
3197,216,SC00003197,2024-12-08,263.25,Blocked
3198,898,SC00003198,2025-07-17,339.11,Blocked
3199,2624,SC00003199,2025-11-08,1311.88,Expired
3200,5324,SC00003200,2024-09-24,2863.66,Expired
3201,9454,SC00003201,2023-09-12,2145.95,Active
3202,890,SC00003202,2023-02-06,613.66,Expired
3203,5250,SC00003203,2024-10-18,2190.48,Blocked
3204,3885,SC00003204,2022-12-07,2106.43,Active
3205,2551,SC00003205,2026-01-24,2481.45,Active
3206,7981,SC00003206,2025-07-14,1483.34,Active
3207,884,SC00003207,2025-05-20,2569.88,Active
3208,1010,SC00003208,2024-12-11,2157.75,Active
3209,9761,SC00003209,2022-06-13,1170.79,Expired
3210,1648,SC00003210,2022-07-23,1345.98,Active
3211,8189,SC00003211,2023-09-06,1899.03,Active
3212,7559,SC00003212,2025-11-17,1378.82,Expired
3213,8688,SC00003213,2022-07-19,827.45,Blocked
3214,7604,SC00003214,2022-12-20,1500.42,Expired
3215,6140,SC00003215,2022-02-08,2768.08,Blocked
3216,5928,SC00003216,2025-03-22,804.65,Active
3217,6332,SC00003217,2022-01-01,1064.06,Blocked
3218,7152,SC00003218,2023-07-05,1756.72,Expired
3219,175,SC00003219,2025-08-26,2560.87,Blocked
3220,965,SC00003220,2026-02-06,1779.64,Expired
3221,9758,SC00003221,2022-09-19,390.95,Expired
3222,395,SC00003222,2024-08-05,1645.51,Active
3223,6294,SC00003223,2023-11-29,1503.18,Blocked
3224,1091,SC00003224,2023-06-22,1058.05,Blocked
3225,9185,SC00003225,2026-01-11,1353.66,Active
3226,4410,SC00003226,2023-07-19,2426.41,Expired
3227,7681,SC00003227,2023-07-24,497.83,Blocked
3228,4947,SC00003228,2022-08-25,322.81,Expired
3229,4695,SC00003229,2022-07-12,2899.03,Active
3230,902,SC00003230,2025-02-10,1639.38,Active
3231,9989,SC00003231,2024-08-21,365.88,Blocked
3232,135,SC00003232,2023-09-21,1934.61,Active
3233,5225,SC00003233,2022-06-18,2419.24,Blocked
3234,5954,SC00003234,2025-10-21,910.36,Expired
3235,2475,SC00003235,2025-02-05,240.08,Blocked
3236,9173,SC00003236,2022-01-10,318.57,Blocked
3237,1655,SC00003237,2025-12-04,116.1,Expired
3238,2434,SC00003238,2025-11-26,1165.77,Expired
3239,506,SC00003239,2022-05-21,1232.91,Blocked
3240,3430,SC00003240,2025-08-12,1510.51,Blocked
3241,3547,SC00003241,2022-01-04,2291.52,Active
3242,174,SC00003242,2022-07-04,2791.63,Expired
3243,6139,SC00003243,2024-08-20,458.56,Blocked
3244,8625,SC00003244,2023-10-04,123.41,Blocked
3245,690,SC00003245,2024-07-01,2708.12,Active
3246,3318,SC00003246,2024-11-03,2752,Active
3247,8941,SC00003247,2024-07-17,2212.88,Expired
3248,8928,SC00003248,2023-07-18,1199.42,Active
3249,5788,SC00003249,2024-04-16,1636.94,Expired
3250,1334,SC00003250,2023-05-26,1951.66,Expired
3251,5820,SC00003251,2024-11-18,2288.36,Active
