Ticket Id,Passenger Id,Source Station Id,Destination Station Id,Journey Date,Fare,Ticket Type
4358,9589,81,87,2023-01-02,120.62,Single Journey
4359,9985,188,62,2023-04-08,24.98,Return Journey
4360,3916,211,91,2025-08-02,66.71,Daily Pass
4361,6593,69,101,2023-05-19,61.2,Return Journey
4362,2260,225,227,2024-09-22,90.75,Daily Pass
4363,9654,7,7,2023-03-09,161.97,Daily Pass
4364,1367,226,250,2025-07-10,194.75,Daily Pass
4365,7448,105,115,2023-06-28,189.25,Daily Pass
4366,1140,164,167,2025-01-12,162.1,Return Journey
4367,2130,61,160,2024-02-24,29.04,Return Journey
4368,2628,12,222,2024-06-29,68.86,Single Journey
4369,9192,23,101,2025-09-12,60.25,Return Journey
4370,4021,162,129,2024-05-22,153.62,Daily Pass
4371,6006,78,218,2024-03-06,20.44,Return Journey
4372,438,6,56,2023-12-06,18.28,Single Journey
4373,5024,106,109,2024-07-16,138.04,Single Journey
4374,4127,250,224,2023-01-29,169.48,Daily Pass
4375,501,82,17,2024-03-12,55.15,Single Journey
4376,4229,21,36,2023-11-28,71.7,Return Journey
4377,9745,120,186,2025-09-17,138.26,Return Journey
4378,7603,227,21,2025-03-06,116.22,Return Journey
4379,6574,117,67,2025-05-17,132.1,Single Journey
4380,8886,3,145,2025-08-22,122.93,Return Journey
4381,5353,235,129,2023-03-02,75.95,Single Journey
4382,2724,135,33,2025-08-09,34.71,Return Journey
4383,6089,247,156,2024-02-02,40.59,Single Journey
4384,4537,136,80,2023-06-02,55.51,Daily Pass
4385,4168,53,181,2024-06-22,79.22,Daily Pass
4386,8644,5,229,2023-03-16,134.24,Daily Pass
4387,6127,80,125,2025-09-20,166.76,Daily Pass
4388,4196,180,47,2024-04-25,197.02,Return Journey
4389,1532,2,167,2024-06-30,165.74,Daily Pass
4390,9671,208,95,2024-01-20,72.91,Return Journey
4391,57,237,189,2025-02-19,100.75,Single Journey
4392,5084,67,128,2023-03-19,106.73,Daily Pass
4393,75,11,234,2023-04-20,90.52,Daily Pass
4394,9647,138,228,2024-02-17,77.69,Daily Pass
4395,77,185,101,2024-07-10,120.99,Daily Pass
4396,817,220,118,2024-09-10,64.91,Return Journey
4397,1212,213,29,2023-07-15,102.54,Daily Pass
4398,339,194,38,2024-10-24,58.02,Daily Pass
4399,311,192,214,2023-05-26,180.13,Single Journey
4400,3401,106,211,2023-01-31,23.6,Single Journey
4401,9373,139,153,2024-04-21,155.85,Return Journey
4402,1258,32,144,2025-09-13,50.03,Daily Pass
4403,7209,226,162,2023-11-19,46.96,Daily Pass
4404,1682,29,60,2023-11-01,127.62,Single Journey
4405,7138,73,198,2023-02-05,39.36,Daily Pass
4406,3513,226,8,2024-06-18,62.54,Single Journey
4407,734,29,141,2024-09-08,86.46,Single Journey
4408,2884,30,2,2023-04-05,57.32,Daily Pass
4409,2076,74,63,2025-06-30,132.62,Single Journey
4410,9199,80,107,2025-07-05,145.62,Single Journey
4411,3518,161,181,2024-12-01,171.91,Daily Pass
4412,7648,165,205,2025-04-17,53.62,Single Journey
4413,9800,12,78,2023-10-19,38.9,Daily Pass
4414,556,58,225,2025-06-23,34.46,Daily Pass
4415,4764,246,234,2023-05-02,35.69,Return Journey
4416,1771,206,75,2024-12-26,128.24,Return Journey
4417,4334,189,85,2025-03-27,37.33,Single Journey
4418,9445,101,14,2023-09-04,45.42,Return Journey
4419,4412,53,21,2025-06-21,54.18,Single Journey
4420,4734,202,140,2024-10-21,118.87,Daily Pass
4421,7438,55,90,2025-07-12,84.88,Return Journey
4422,6101,52,182,2023-11-13,69.4,Daily Pass
4423,2445,141,149,2023-10-30,29.42,Daily Pass
4424,5650,49,140,2025-03-31,145.74,Single Journey
4425,7145,182,114,2023-06-12,171.47,Single Journey
4426,8210,129,185,2024-12-09,57.81,Daily Pass
4427,4178,61,58,2023-07-08,155.68,Single Journey
4428,3836,44,139,2023-12-30,81.15,Single Journey
4429,8293,229,13,2023-08-26,81.36,Return Journey
4430,8732,132,186,2023-11-09,138.29,Daily Pass
4431,5339,10,126,2025-07-30,25.43,Single Journey
4432,3432,144,233,2024-11-22,25.78,Single Journey
4433,6006,21,54,2023-09-30,76.77,Single Journey
4434,5721,221,186,2023-05-29,76.92,Daily Pass
4435,7422,89,53,2023-08-20,55.32,Return Journey
4436,6116,34,180,2024-05-10,88.6,Single Journey
4437,67,11,74,2024-05-08,43.93,Single Journey
4438,4591,26,218,2024-11-07,60.47,Return Journey
4439,3875,38,150,2024-03-14,185.6,Return Journey
4440,861,170,52,2023-04-02,73.64,Single Journey
4441,1030,250,62,2023-04-05,61.45,Single Journey
4442,6737,141,63,2023-05-17,48.61,Return Journey
4443,5828,54,29,2025-03-07,136.75,Daily Pass
4444,3897,3,116,2023-12-27,57.63,Single Journey
4445,9600,157,227,2023-12-03,112.95,Return Journey
4446,4579,86,13,2025-05-16,173.4,Single Journey
4447,9363,6,41,2025-05-29,144.72,Single Journey
4448,4734,168,39,2024-03-17,59.03,Return Journey
4449,760,190,246,2024-06-03,12.98,Single Journey
4450,8182,185,25,2025-03-06,98.53,Single Journey
4451,1943,243,199,2025-09-25,11.32,Return Journey
4452,3639,148,67,2025-03-25,105.13,Daily Pass
4453,690,216,101,2025-07-17,197.36,Daily Pass
4454,1676,232,152,2023-10-11,85.27,Single Journey
4455,4803,38,67,2024-12-21,163.75,Daily Pass
4456,8603,21,232,2024-08-14,101.04,Single Journey
4457,7185,53,77,2025-04-02,116.41,Return Journey
4458,9028,117,54,2024-07-19,23.99,Single Journey
4459,8938,234,200,2025-03-04,52.96,Return Journey
4460,236,52,33,2025-09-07,93.04,Single Journey
4461,7176,117,180,2023-08-06,191.14,Single Journey
4462,8024,188,11,2024-04-30,120.13,Daily Pass
4463,8570,116,213,2023-07-24,84.26,Daily Pass
4464,819,2,122,2025-07-12,168.28,Single Journey
4465,3539,73,177,2024-08-06,20.63,Single Journey
4466,3819,219,76,2024-11-29,170.58,Single Journey
4467,2619,62,16,2023-08-23,96.68,Return Journey
4468,5757,153,194,2025-04-29,14.82,Return Journey
4469,3692,109,238,2025-06-14,120.62,Daily Pass
4470,682,109,39,2024-01-09,107.09,Single Journey
4471,512,11,152,2024-05-21,62.12,Return Journey
4472,2994,175,128,2023-11-10,140.55,Return Journey
4473,5879,150,77,2025-03-18,189.84,Daily Pass
4474,8304,194,139,2024-03-27,82.83,Daily Pass
4475,7038,58,94,2023-11-08,158.41,Return Journey
4476,5341,126,150,2025-07-09,112.31,Return Journey
4477,4497,151,73,2025-07-03,44.66,Single Journey
4478,148,152,190,2023-09-22,105.66,Single Journey
4479,9957,243,51,2024-08-11,115.48,Daily Pass
4480,5776,150,230,2025-06-23,113.53,Daily Pass
4481,1872,43,182,2025-05-18,63.73,Single Journey
4482,8315,41,63,2025-04-10,16.45,Single Journey
4483,6585,110,104,2023-06-12,170.39,Single Journey
4484,653,159,57,2024-11-18,18.76,Single Journey
4485,1829,140,107,2024-02-13,48.75,Daily Pass
4486,6070,167,233,2024-03-23,188.13,Single Journey
4487,4724,161,76,2024-01-24,32.83,Daily Pass
4488,5551,239,169,2025-09-16,119.6,Return Journey
4489,5188,13,105,2025-07-21,194.18,Single Journey
4490,6334,220,193,2025-08-10,52.06,Daily Pass
4491,5365,103,160,2024-01-31,147.48,Single Journey
4492,3182,57,176,2023-04-29,39.71,Daily Pass
4493,5508,90,9,2023-04-01,28.39,Daily Pass
4494,8780,182,129,2025-02-19,155.5,Single Journey
4495,2397,166,115,2025-06-30,134.17,Return Journey
4496,3336,27,15,2023-02-23,192.25,Daily Pass
4497,8787,77,8,2024-04-08,23.75,Return Journey
4498,3237,28,96,2025-09-03,24.8,Single Journey
4499,9712,47,180,2025-06-12,156.52,Return Journey
4500,1924,12,85,2024-07-26,76.33,Return Journey
4501,7015,216,83,2025-03-29,39.44,Return Journey
4502,194,179,181,2023-08-15,35.85,Single Journey
4503,5644,130,222,2024-10-06,191.41,Return Journey
4504,1370,37,243,2025-04-13,88.46,Return Journey
4505,3298,138,124,2024-02-07,26.83,Daily Pass
4506,7320,58,167,2023-03-24,61.38,Return Journey
4507,772,217,122,2025-03-29,21.2,Single Journey
4508,9698,221,206,2025-01-28,82.21,Daily Pass
4509,3614,127,5,2023-07-11,96.65,Return Journey
4510,3435,126,63,2024-02-02,132.82,Daily Pass
4511,9316,245,160,2024-08-28,77.44,Single Journey
4512,5245,75,208,2025-08-22,19.25,Daily Pass
4513,5421,207,226,2023-08-10,116.22,Single Journey
4514,7285,173,234,2024-11-04,125.65,Return Journey
4515,7974,181,143,2024-02-23,81.35,Return Journey
4516,7061,52,41,2025-06-12,92.52,Daily Pass
4517,3285,15,164,2024-05-02,181.73,Daily Pass
4518,7269,69,248,2024-08-11,188.23,Daily Pass
4519,2295,172,105,2024-12-07,138.16,Return Journey
4520,9043,108,23,2023-10-05,29.07,Return Journey
4521,104,194,45,2023-10-05,53.05,Single Journey
4522,2262,99,163,2025-05-24,66.84,Single Journey
4523,4173,172,64,2023-01-08,114.76,Single Journey
4524,6795,14,109,2024-02-08,96.8,Return Journey
4525,2080,195,206,2025-04-19,165.57,Single Journey
4526,6480,9,142,2025-07-12,58.93,Daily Pass
4527,9933,101,5,2024-10-06,155.5,Return Journey
4528,3507,173,65,2025-07-18,107.8,Return Journey
4529,6267,159,53,2023-11-10,35.01,Return Journey
4530,1636,171,185,2024-08-03,136.88,Return Journey
4531,598,213,137,2025-06-28,20.78,Single Journey
4532,3957,179,239,2023-04-21,118.98,Return Journey
4533,8245,228,185,2023-06-09,153.61,Return Journey
4534,4719,171,199,2025-08-04,160.48,Single Journey
4535,5799,26,86,2024-11-03,147.61,Return Journey
4536,2571,127,242,2025-05-23,160.79,Daily Pass
4537,5925,113,228,2025-04-30,155.73,Daily Pass
4538,7517,173,174,2023-12-24,32.24,Single Journey
4539,999,240,244,2025-05-24,78.8,Return Journey
4540,4969,139,127,2024-11-15,33.43,Daily Pass
4541,1103,244,178,2023-11-22,177.83,Single Journey
4542,9953,83,75,2023-07-29,137.03,Return Journey
4543,7051,239,237,2023-03-31,96.75,Return Journey
4544,2996,249,58,2023-06-22,94.44,Single Journey
4545,1718,137,236,2024-05-11,149.44,Return Journey
4546,6854,210,135,2024-11-12,74.52,Single Journey
4547,2576,79,180,2024-08-23,74.44,Daily Pass
4548,9631,16,195,2024-11-20,91.22,Return Journey
4549,6620,140,74,2024-01-16,113.66,Return Journey
4550,6451,229,58,2024-01-16,41.22,Return Journey
4551,2398,46,124,2024-02-21,154.15,Single Journey
4552,4994,42,35,2025-08-22,148.09,Single Journey
4553,7093,98,179,2023-05-25,15.64,Daily Pass
4554,7477,149,137,2024-02-14,80.25,Return Journey
4555,5047,89,2,2024-02-02,129.96,Single Journey
4556,472,182,133,2025-04-19,119.56,Daily Pass
4557,8645,73,181,2023-02-12,74.74,Daily Pass
4558,6679,33,58,2023-02-10,33.9,Return Journey
4559,9406,205,182,2023-01-19,92.05,Daily Pass
4560,8651,221,119,2025-05-23,106.67,Return Journey
4561,4742,13,247,2025-05-11,134.19,Single Journey
4562,9122,199,16,2024-03-17,170.69,Daily Pass
4563,3594,220,166,2024-04-16,112.54,Single Journey
4564,4033,52,225,2024-10-22,71.95,Return Journey
4565,6995,79,206,2025-07-22,114.99,Return Journey
4566,9648,83,69,2024-08-28,126.89,Daily Pass
4567,991,237,171,2025-04-01,125.55,Daily Pass
4568,7320,40,49,2024-08-09,126.24,Daily Pass
4569,8102,39,68,2025-09-15,25.44,Single Journey
4570,3234,115,232,2023-12-21,32.45,Return Journey
4571,9521,87,15,2023-05-04,102.7,Daily Pass
4572,5774,38,26,2023-08-18,105.84,Daily Pass
4573,4357,226,88,2024-03-09,99.65,Return Journey
4574,4041,133,30,2025-08-22,35.36,Return Journey
4575,1002,161,210,2023-04-14,88.6,Return Journey
4576,9903,60,102,2024-02-16,172.53,Single Journey
4577,9283,84,51,2025-09-15,156.16,Single Journey
4578,4491,141,111,2025-04-18,55.87,Single Journey
4579,9332,89,62,2024-05-07,188.42,Return Journey
4580,8616,84,225,2025-06-26,167.75,Return Journey
4581,2467,107,55,2023-07-14,29.02,Daily Pass
4582,2433,207,139,2024-04-28,164.13,Return Journey
4583,230,26,241,2025-07-24,130.6,Daily Pass
4584,6725,242,46,2024-06-17,199.05,Return Journey
4585,8905,122,228,2023-03-23,155.03,Daily Pass
4586,5583,244,207,2023-02-27,122.33,Daily Pass
4587,3729,185,136,2025-04-28,57.69,Return Journey
4588,1532,60,22,2025-08-06,165.87,Single Journey
4589,4999,71,27,2024-04-17,12.7,Daily Pass
4590,5920,14,227,2024-11-21,82.59,Single Journey
4591,7310,160,38,2023-09-20,151.21,Daily Pass
4592,9061,75,229,2024-04-05,68.05,Daily Pass
4593,7679,15,61,2023-05-03,74.6,Single Journey
4594,3890,171,143,2025-01-24,25.67,Single Journey
4595,6368,100,213,2025-07-20,73.91,Return Journey
4596,261,20,60,2024-07-19,131.48,Return Journey
4597,7404,147,29,2024-11-24,45.58,Return Journey
4598,6811,40,159,2025-06-08,63.69,Return Journey
4599,8866,178,96,2024-06-13,131.44,Return Journey
4600,2202,240,63,2025-03-10,107.89,Daily Pass
4601,6969,220,213,2025-05-27,118.08,Return Journey
4602,5818,108,71,2025-04-29,125.89,Return Journey
4603,5255,172,150,2023-02-11,143.19,Single Journey
4604,9643,171,166,2025-04-09,189.6,Daily Pass
4605,2835,176,84,2024-09-13,56.42,Single Journey
4606,7291,239,34,2025-08-22,90.87,Single Journey
4607,6279,172,33,2025-02-23,170.44,Single Journey
4608,5693,126,63,2024-10-29,136.87,Return Journey
4609,7933,14,216,2025-04-08,101.56,Single Journey
4610,3179,100,209,2023-01-11,60.05,Daily Pass
4611,109,148,113,2023-03-04,66.1,Daily Pass
4612,8305,62,200,2025-03-02,79.14,Return Journey
4613,350,96,100,2025-06-07,79.93,Single Journey
4614,4702,200,29,2023-12-09,71.12,Single Journey
4615,466,232,235,2024-09-07,192.44,Single Journey
4616,2533,79,73,2025-09-21,76.49,Daily Pass
4617,3437,100,122,2023-05-17,129.88,Daily Pass
4618,674,29,213,2024-11-14,80.75,Daily Pass
4619,1827,177,98,2023-12-17,124.04,Daily Pass
4620,199,174,205,2025-09-11,156.3,Daily Pass
4621,8173,7,202,2024-02-18,182.83,Return Journey
4622,8025,245,77,2024-12-31,17.52,Daily Pass
4623,4411,18,183,2023-01-09,81.96,Single Journey
4624,1719,156,184,2025-01-12,72.81,Single Journey
4625,2923,119,53,2023-11-02,72.73,Daily Pass
4626,6038,245,87,2023-08-30,35.77,Daily Pass
4627,8420,19,35,2024-12-26,79.02,Return Journey
4628,1478,132,131,2023-08-25,51.02,Single Journey
4629,7659,72,49,2025-03-29,148.65,Return Journey
4630,3483,38,38,2023-09-10,40.36,Daily Pass
4631,9297,145,40,2024-05-18,69.37,Daily Pass
4632,4533,3,35,2024-11-14,86.91,Return Journey
4633,8522,93,13,2024-07-15,174.78,Single Journey
4634,1485,34,188,2023-12-20,22.78,Single Journey
4635,5640,39,172,2024-01-15,168.93,Single Journey
4636,5046,9,71,2025-03-06,166.97,Single Journey
4637,5356,116,103,2024-07-08,44.67,Daily Pass
4638,8627,164,165,2024-10-18,64.98,Daily Pass
4639,3063,75,100,2023-07-30,36.38,Single Journey
4640,8284,88,89,2025-04-07,167.69,Return Journey
4641,280,84,225,2025-06-12,116.26,Return Journey
4642,4813,63,173,2023-09-02,137.22,Single Journey
4643,5677,236,81,2024-12-02,130.93,Single Journey
4644,5809,24,74,2024-02-05,131.29,Daily Pass
4645,5266,25,243,2023-05-13,58.48,Return Journey
4646,9527,77,82,2025-04-17,195.02,Return Journey
4647,9685,183,47,2023-05-30,168.74,Single Journey
4648,9367,196,151,2023-04-10,119.04,Daily Pass
4649,8586,175,29,2023-04-24,44.47,Daily Pass
4650,9901,189,238,2024-04-14,96.29,Daily Pass
4651,5320,151,144,2024-01-30,20.92,Daily Pass
4652,4573,223,224,2023-07-12,106.76,Return Journey
4653,7598,88,54,2025-01-27,93.84,Return Journey
4654,8054,31,93,2023-02-17,62.22,Single Journey
4655,6055,66,226,2023-05-17,195.01,Daily Pass
4656,7254,121,34,2024-04-06,156.12,Single Journey
4657,9283,164,82,2024-11-12,132.6,Daily Pass
4658,4871,48,137,2023-06-28,166.83,Daily Pass
4659,1582,26,155,2023-07-12,40.97,Daily Pass
4660,7478,161,196,2024-07-11,75.49,Return Journey
4661,8689,132,223,2024-08-18,161.35,Return Journey
4662,3830,35,4,2025-02-28,96.92,Return Journey
4663,3583,5,64,2025-04-23,179.7,Return Journey
4664,4396,172,25,2025-05-14,121.54,Daily Pass
4665,7300,102,165,2025-06-07,170.69,Return Journey
4666,9802,41,218,2024-06-06,72.5,Return Journey
4667,8663,22,228,2024-09-13,169.56,Return Journey
4668,8765,137,107,2024-01-03,193.78,Daily Pass
4669,5121,27,234,2023-11-09,54.29,Daily Pass
4670,559,238,1,2024-01-25,160.38,Daily Pass
4671,3416,11,116,2024-09-20,144.24,Single Journey
4672,92,217,187,2023-09-11,70.46,Daily Pass
4673,412,212,100,2024-02-07,22.4,Return Journey
4674,5252,105,153,2024-08-11,97.48,Return Journey
4675,3894,130,25,2025-03-09,136.19,Daily Pass
4676,7820,199,212,2025-05-24,41.07,Daily Pass
4677,6860,136,244,2023-07-22,194.55,Single Journey
4678,5798,138,243,2024-01-19,73.64,Return Journey
4679,5471,108,242,2023-04-19,109.41,Daily Pass
4680,86,64,183,2025-03-21,55.82,Daily Pass
4681,6599,109,88,2023-02-11,99.22,Daily Pass
4682,4269,108,57,2023-06-21,93.6,Daily Pass
4683,9879,142,12,2024-07-15,192.12,Single Journey
4684,1119,12,145,2024-08-27,56.34,Return Journey
4685,554,24,46,2024-10-27,177.72,Return Journey
4686,5115,188,68,2023-04-18,11.01,Daily Pass
4687,327,2,116,2024-12-03,77.79,Single Journey
4688,9731,27,15,2025-06-13,70.05,Return Journey
4689,2899,228,172,2025-05-13,65.14,Daily Pass
4690,567,111,46,2024-04-30,161.56,Single Journey
4691,8370,204,22,2025-07-05,188.13,Return Journey
4692,5586,25,223,2025-05-31,26.28,Single Journey
4693,2582,156,147,2024-12-02,133.7,Single Journey
4694,4247,206,150,2025-08-07,72.4,Return Journey
4695,1442,60,37,2024-12-17,168.55,Single Journey
4696,67,221,225,2025-01-06,106.31,Daily Pass
4697,628,35,105,2024-12-15,37.17,Return Journey
4698,9161,1,215,2025-09-07,41.15,Single Journey
4699,9857,77,239,2023-12-04,55.97,Return Journey
4700,5467,226,1,2023-06-28,76.51,Return Journey
4701,9404,34,146,2023-06-02,180.79,Return Journey
4702,5064,58,74,2025-02-13,117.16,Return Journey
4703,9445,156,192,2025-08-12,135.24,Return Journey
4704,9206,50,67,2024-04-14,21.45,Return Journey
4705,4181,127,249,2023-01-11,45.17,Single Journey
4706,1811,120,91,2023-11-19,169.16,Return Journey
4707,4333,101,9,2025-06-05,132.37,Daily Pass
4708,9265,176,63,2023-07-31,176.6,Daily Pass
4709,6568,94,26,2023-11-14,14.15,Single Journey
4710,958,55,96,2024-08-29,122.36,Single Journey
4711,6433,206,38,2025-04-02,60.34,Return Journey
4712,1798,75,122,2024-01-15,111.89,Daily Pass
4713,7295,120,19,2024-04-21,90.68,Return Journey
4714,9052,1,180,2025-04-19,113.3,Return Journey
4715,4129,195,152,2025-05-26,58.36,Single Journey
4716,6292,206,161,2024-07-18,147.51,Single Journey
4717,8618,39,160,2025-01-23,38.26,Return Journey
4718,5938,67,78,2025-06-11,119.03,Single Journey
4719,3299,209,143,2025-09-02,178.55,Single Journey
4720,6427,15,192,2023-01-07,113.5,Return Journey
4721,9081,52,189,2024-06-18,62.7,Single Journey
4722,746,139,158,2023-03-18,192.31,Return Journey
4723,421,26,143,2024-10-29,73.55,Single Journey
4724,7727,30,54,2024-01-16,100.05,Return Journey
4725,4673,240,92,2025-03-14,180.74,Return Journey
4726,5835,17,218,2023-10-24,32.24,Return Journey
4727,4592,209,197,2024-11-21,182.49,Single Journey
4728,2833,55,19,2025-07-29,143.59,Daily Pass
4729,3509,113,181,2024-03-17,191.65,Return Journey
4730,9726,217,133,2024-03-17,182.56,Daily Pass
4731,2343,82,131,2024-04-28,162.61,Daily Pass
4732,1230,148,126,2024-11-18,59.16,Daily Pass
4733,1019,237,7,2024-02-04,47.9,Return Journey
4734,4601,79,179,2025-06-11,81.55,Return Journey
4735,7000,128,87,2023-11-30,45.62,Single Journey
4736,9641,19,192,2024-06-12,53.44,Daily Pass
4737,3534,49,75,2023-05-26,144.63,Return Journey
4738,4241,205,44,2023-02-27,74.35,Return Journey
4739,2811,104,175,2024-02-24,54.12,Single Journey
4740,4529,89,127,2023-05-21,144.71,Return Journey
4741,4349,49,57,2025-08-27,137.31,Single Journey
4742,231,219,90,2024-04-12,186.93,Return Journey
4743,2803,27,64,2025-08-10,124.68,Daily Pass
4744,1162,35,49,2025-07-01,71.76,Daily Pass
4745,8354,44,49,2025-04-07,119.03,Return Journey
4746,9166,144,201,2024-07-22,29.43,Single Journey
4747,7205,120,140,2023-08-13,185.21,Daily Pass
4748,7344,76,40,2023-05-17,156.91,Return Journey
4749,7108,173,175,2024-06-10,58.97,Single Journey
4750,8959,56,216,2025-07-17,157.34,Daily Pass
4751,2800,163,106,2023-06-20,31.18,Daily Pass
4752,4896,63,10,2025-05-15,36.95,Single Journey
4753,7452,241,46,2025-02-12,169.19,Daily Pass
4754,9512,67,32,2025-02-17,113.55,Return Journey
4755,5722,19,61,2023-07-07,39.12,Daily Pass
4756,6911,36,12,2025-02-11,139.18,Return Journey
4757,2360,145,200,2023-01-19,167.66,Single Journey
4758,1153,208,51,2023-07-29,11.62,Return Journey
4759,3210,241,99,2025-02-09,168.13,Single Journey
4760,7859,217,141,2023-11-09,172.17,Return Journey
